day,found_item,cloud_cover,collection,id,assets,bbox,platform
2022-03-23,False,,,,,,
2022-03-30,False,,,,,,
2022-04-06,False,,,,,,
2022-04-13,False,,,,,,
2022-04-20,True,41.64789,sentinel-2-l2a,S2B_MSIL2A_20220419T170849_R112_T14SQE_20220420T032532,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R10m/T14SQE_20220419T170849_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R10m/T14SQE_20220419T170849_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R10m/T14SQE_20220419T170849_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R10m/T14SQE_20220419T170849_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R20m/T14SQE_20220419T170849_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R20m/T14SQE_20220419T170849_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R20m/T14SQE_20220419T170849_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/QE/2022/04/19/S2B_MSIL2A_20220419T170849_N0400_R112_T14SQE_20220420T032532.SAFE/GRANULE/L2A_T14SQE_A026736_20220419T171317/IMG_DATA/R10m/T14SQE_20220419T170849_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-95.57172, 35.8102611], [-95.609955, 35.6911153], [-95.65698, 35.5442867], [-95.70383, 35.3974385], [-95.72058, 35.3446394], [-95.75076, 35.2497978], [-95.79465, 35.1116742], [-96.80527, 35.1350099], [-96.778046, 36.1242843], [-95.55957, 36.095467], [-95.57172, 35.8102611]]]}",Sentinel-2B
2022-04-27,False,,,,,,
2022-05-04,False,,,,,,
2022-05-11,True,2.103755,sentinel-2-l2a,S2B_MSIL2A_20220509T170849_R112_T14SPE_20240616T001528,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R10m/T14SPE_20220509T170849_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R10m/T14SPE_20220509T170849_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R10m/T14SPE_20220509T170849_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R10m/T14SPE_20220509T170849_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R20m/T14SPE_20220509T170849_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R20m/T14SPE_20220509T170849_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R20m/T14SPE_20220509T170849_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/05/09/S2B_MSIL2A_20220509T170849_N0510_R112_T14SPE_20240616T001528.SAFE/GRANULE/L2A_T14SPE_A027022_20220509T171847/IMG_DATA/R10m/T14SPE_20220509T170849_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-97.8885194, 36.1397407], [-96.6687854, 36.1222067], [-96.6973421, 35.1330063], [-97.9021462, 35.149916], [-97.8885194, 36.1397407]]]}",Sentinel-2B
2022-05-18,False,,,,,,
2022-05-25,False,,,,,,
2022-06-01,False,,,,,,
2022-06-08,False,,,,,,
2022-06-15,True,0.00853,sentinel-2-l2a,S2A_MSIL2A_20220613T170901_R112_T14SPE_20220614T172706,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R10m/T14SPE_20220613T170901_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R10m/T14SPE_20220613T170901_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R10m/T14SPE_20220613T170901_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R10m/T14SPE_20220613T170901_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R20m/T14SPE_20220613T170901_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R20m/T14SPE_20220613T170901_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R20m/T14SPE_20220613T170901_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/13/S2A_MSIL2A_20220613T170901_N0400_R112_T14SPE_20220614T172706.SAFE/GRANULE/L2A_T14SPE_A036431_20220613T172041/IMG_DATA/R10m/T14SPE_20220613T170901_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-97.88852, 36.1397407], [-96.66879, 36.1222067], [-96.69736, 35.1330063], [-97.90216, 35.149916], [-97.88852, 36.1397407]]]}",Sentinel-2A
2022-06-22,False,,,,,,
2022-06-29,True,22.114256,sentinel-2-l2a,S2B_MSIL2A_20220628T170859_R112_T14SPE_20220629T084353,"{'B02': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R10m/T14SPE_20220628T170859_B02_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B03': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R10m/T14SPE_20220628T170859_B03_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B04': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R10m/T14SPE_20220628T170859_B04_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B08': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R10m/T14SPE_20220628T170859_B08_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'SCL': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R20m/T14SPE_20220628T170859_SCL_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B11': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R20m/T14SPE_20220628T170859_B11_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'B12': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R20m/T14SPE_20220628T170859_B12_20m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D', 'AOT': 'https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/14/S/PE/2022/06/28/S2B_MSIL2A_20220628T170859_N0400_R112_T14SPE_20220629T084353.SAFE/GRANULE/L2A_T14SPE_A027737_20220628T171541/IMG_DATA/R10m/T14SPE_20220628T170859_AOT_10m.tif?st=2025-08-07T01%3A26%3A07Z&se=2025-08-08T02%3A11%3A07Z&sp=rl&sv=2024-05-04&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2025-08-07T19%3A26%3A55Z&ske=2025-08-14T19%3A26%3A55Z&sks=b&skv=2024-05-04&sig=RDK2xUa1nUdTp/HnXZpD2Fy7h0v%2BQ8d6zlF88Ek1GFo%3D'}","{'type': 'Polygon', 'coordinates': [[[-97.88852, 36.1397407], [-96.66879, 36.1222067], [-96.69736, 35.1330063], [-97.90216, 35.149916], [-97.88852, 36.1397407]]]}",Sentinel-2B
2022-07-06,False,,,,,,
2022-07-13,False,,,,,,
